Event Date,Health Planning Region,Case Status,Number of Cases,Number of Hospitalizations,Number of Deaths
01/12/2022,Northern,Probable,929,0,0
01/13/2022,Northwest,Probable,739,2,2
01/13/2022,Southwest,Confirmed,2164,28,14
01/13/2022,Central,Probable,1157,2,4
01/13/2022,Northwest,Confirmed,1647,24,13
01/13/2022,Central,Confirmed,1996,28,15
01/13/2022,Eastern,Probable,1223,1,3
01/13/2022,Northern,Confirmed,3203,16,6
01/13/2022,Northern,Probable,791,0,0
01/13/2022,Eastern,Confirmed,3248,42,20
01/13/2022,Southwest,Probable,1096,3,3
01/14/2022,Northwest,Probable,696,3,2
01/14/2022,Eastern,Probable,1134,1,3
01/14/2022,Eastern,Confirmed,2643,54,10
01/14/2022,Northwest,Confirmed,1537,23,10
01/14/2022,Central,Probable,1104,3,4
01/14/2022,Northern,Probable,721,0,2
01/14/2022,Southwest,Probable,892,2,3
01/14/2022,Northern,Confirmed,2852,9,12
01/14/2022,Southwest,Confirmed,1934,31,14
01/14/2022,Central,Confirmed,1733,30,15
01/15/2022,Northwest,Confirmed,952,13,14
01/15/2022,Southwest,Probable,712,4,5
01/15/2022,Eastern,Confirmed,2137,47,15
01/15/2022,Northern,Confirmed,2018,9,10
01/15/2022,Central,Probable,703,1,3
01/15/2022,Central,Confirmed,1083,18,18
01/15/2022,Northern,Probable,391,1,2
01/15/2022,Northwest,Probable,452,0,4
01/15/2022,Southwest,Confirmed,1087,35,16
01/15/2022,Eastern,Probable,752,1,4
01/16/2022,Southwest,Confirmed,501,20,14
01/16/2022,Southwest,Probable,366,2,0
01/16/2022,Eastern,Confirmed,1175,40,18
01/16/2022,Eastern,Probable,638,0,1
01/16/2022,Northern,Confirmed,1088,10,8
01/16/2022,Central,Confirmed,576,23,12
01/16/2022,Northern,Probable,270,2,2
01/16/2022,Northwest,Confirmed,690,21,9
01/16/2022,Central,Probable,446,2,5
01/16/2022,Northwest,Probable,379,1,2
01/17/2022,Southwest,Probable,692,3,4
01/17/2022,Northern,Probable,561,0,3
01/17/2022,Southwest,Confirmed,873,19,21
01/17/2022,Northwest,Confirmed,974,19,14
01/17/2022,Northwest,Probable,516,2,4
01/17/2022,Central,Probable,1105,1,6
01/17/2022,Eastern,Probable,1091,1,3
01/17/2022,Northern,Confirmed,1676,15,12
01/17/2022,Eastern,Confirmed,2041,37,13
01/17/2022,Central,Confirmed,1650,35,12
01/18/2022,Northwest,Probable,878,1,3
01/18/2022,Northwest,Confirmed,2031,19,13
01/18/2022,Northern,Probable,734,0,3
01/18/2022,Southwest,Probable,1226,5,6
01/18/2022,Northern,Confirmed,3041,18,11
01/18/2022,Eastern,Probable,1158,4,6
01/18/2022,Southwest,Confirmed,2237,32,14
01/18/2022,Central,Confirmed,2034,32,17
01/18/2022,Eastern,Confirmed,3006,38,16
01/18/2022,Central,Probable,1382,1,4
01/19/2022,Central,Probable,1056,1,3
01/19/2022,Southwest,Probable,1236,1,6
01/19/2022,Central,Confirmed,1910,25,15
01/19/2022,Eastern,Probable,954,2,4
01/19/2022,Southwest,Confirmed,2315,41,8
01/19/2022,Eastern,Confirmed,2640,28,10
01/19/2022,Northwest,Probable,749,0,3
01/19/2022,Northwest,Confirmed,1743,19,18
01/19/2022,Northern,Probable,573,0,2
01/19/2022,Northern,Confirmed,2437,10,9
01/20/2022,Northern,Confirmed,1807,4,16
01/20/2022,Northwest,Probable,652,2,3
01/20/2022,Southwest,Confirmed,2006,23,9
01/20/2022,Eastern,Probable,763,0,4
01/20/2022,Southwest,Probable,1017,7,3
01/20/2022,Central,Probable,863,3,4
01/20/2022,Northern,Probable,476,1,4
01/20/2022,Eastern,Confirmed,1887,36,26
01/20/2022,Central,Confirmed,1322,27,9
01/20/2022,Northwest,Confirmed,1479,23,13
01/21/2022,Northwest,Confirmed,1225,19,17
01/21/2022,Northern,Confirmed,1688,11,8
01/21/2022,Central,Probable,764,0,4
01/21/2022,Northwest,Probable,634,0,1
01/21/2022,Central,Confirmed,1158,22,15
01/21/2022,Eastern,Probable,547,0,1
01/21/2022,Eastern,Confirmed,1074,36,22
01/21/2022,Northern,Probable,454,0,3
01/21/2022,Southwest,Confirmed,1638,24,13
01/21/2022,Southwest,Probable,907,1,4
01/22/2022,Northern,Probable,272,0,2
01/22/2022,Central,Probable,522,0,2
01/22/2022,Northwest,Probable,385,1,5
01/22/2022,Southwest,Probable,520,0,7
01/22/2022,Eastern,Confirmed,732,30,17
01/22/2022,Eastern,Probable,320,0,1
01/22/2022,Central,Confirmed,749,20,18
01/22/2022,Northwest,Confirmed,797,16,15
01/22/2022,Southwest,Confirmed,990,18,14
01/22/2022,Northern,Confirmed,1141,8,7
01/23/2022,Northern,Confirmed,968,3,9
01/23/2022,Central,Probable,506,3,6
01/23/2022,Northern,Probable,252,3,2
01/23/2022,Southwest,Probable,586,3,7
01/23/2022,Southwest,Confirmed,922,18,19
01/23/2022,Eastern,Probable,462,1,2
01/23/2022,Northwest,Probable,354,1,3
01/23/2022,Central,Confirmed,642,27,8
01/23/2022,Eastern,Confirmed,853,21,22
01/23/2022,Northwest,Confirmed,702,20,14
01/24/2022,Southwest,Probable,1156,3,3
01/24/2022,Central,Confirmed,1442,25,11
01/24/2022,Northern,Confirmed,1614,10,10
01/24/2022,Eastern,Probable,711,0,1
01/24/2022,Northwest,Confirmed,1507,19,16
01/24/2022,Central,Probable,770,4,1
01/24/2022,Eastern,Confirmed,1730,37,10
01/24/2022,Northwest,Probable,607,1,6
01/24/2022,Northern,Probable,423,1,1
01/24/2022,Southwest,Confirmed,1939,30,19
01/25/2022,Central,Confirmed,1227,29,22
01/25/2022,Southwest,Confirmed,1624,14,18
01/25/2022,Northern,Confirmed,1265,9,12
01/25/2022,Northwest,Probable,541,0,6
01/25/2022,Eastern,Probable,638,0,3
01/25/2022,Northwest,Confirmed,1227,24,16
01/25/2022,Central,Probable,750,2,2
01/25/2022,Northern,Probable,334,1,1
01/25/2022,Southwest,Probable,920,3,6
01/25/2022,Eastern,Confirmed,1416,29,21
01/26/2022,Eastern,Confirmed,1261,37,11
01/26/2022,Northern,Probable,299,0,0
01/26/2022,Southwest,Confirmed,1651,15,12
01/26/2022,Eastern,Probable,454,1,0
01/26/2022,Northwest,Probable,567,0,3
01/26/2022,Central,Probable,592,1,3
01/26/2022,Northwest,Confirmed,1017,19,12
01/26/2022,Northern,Confirmed,1132,6,9
01/26/2022,Southwest,Probable,865,1,2
01/26/2022,Central,Confirmed,1147,17,12
01/27/2022,Northwest,Probable,455,0,4
01/27/2022,Eastern,Confirmed,1030,30,14
01/27/2022,Northwest,Confirmed,973,14,10
01/27/2022,Northern,Confirmed,1000,9,9
01/27/2022,Southwest,Confirmed,1304,10,18
01/27/2022,Eastern,Probable,409,0,4
01/27/2022,Southwest,Probable,771,1,2
01/27/2022,Northern,Probable,241,0,2
01/27/2022,Central,Confirmed,853,18,12
01/27/2022,Central,Probable,474,0,1
01/28/2022,Central,Probable,446,1,5
01/28/2022,Northern,Probable,198,0,1
01/28/2022,Southwest,Probable,543,1,6
01/28/2022,Northern,Confirmed,860,14,9
01/28/2022,Central,Confirmed,772,16,15
01/28/2022,Eastern,Probable,324,0,2
01/28/2022,Eastern,Confirmed,811,32,27
01/28/2022,Southwest,Confirmed,1114,32,12
01/28/2022,Northwest,Confirmed,708,20,12
01/28/2022,Northwest,Probable,351,1,4
01/29/2022,Northwest,Probable,214,0,3
01/29/2022,Northern,Confirmed,562,5,6
01/29/2022,Northern,Probable,153,0,2
01/29/2022,Northwest,Confirmed,509,16,7
01/29/2022,Southwest,Confirmed,584,17,7
01/29/2022,Central,Confirmed,412,18,13
01/29/2022,Eastern,Probable,132,0,0
01/29/2022,Central,Probable,293,2,1
01/29/2022,Eastern,Confirmed,403,23,17
01/29/2022,Southwest,Probable,365,0,10
01/30/2022,Northwest,Probable,245,2,2
01/30/2022,Northern,Probable,112,1,1
01/30/2022,Central,Probable,304,2,1
01/30/2022,Eastern,Probable,229,0,1
01/30/2022,Eastern,Confirmed,438,37,22
01/30/2022,Southwest,Probable,367,1,4
01/30/2022,Central,Confirmed,389,14,9
01/30/2022,Southwest,Confirmed,611,16,19
01/30/2022,Northern,Confirmed,504,4,9
01/30/2022,Northwest,Confirmed,491,10,17
01/31/2022,Southwest,Probable,862,0,2
01/31/2022,Northwest,Probable,507,3,4
01/31/2022,Northern,Confirmed,921,8,8
01/31/2022,Eastern,Confirmed,830,21,19
01/31/2022,Northwest,Confirmed,951,12,7
01/31/2022,Eastern,Probable,317,1,1
01/31/2022,Central,Confirmed,916,12,11
01/31/2022,Southwest,Confirmed,1325,18,13
01/31/2022,Northern,Probable,288,0,2
01/31/2022,Central,Probable,429,1,2
02/01/2022,Southwest,Probable,708,1,3
02/01/2022,Southwest,Confirmed,1104,18,17
02/01/2022,Eastern,Confirmed,671,21,11
02/01/2022,Central,Confirmed,715,14,13
02/01/2022,Northern,Confirmed,755,6,10
02/01/2022,Northern,Probable,221,0,1
02/01/2022,Eastern,Probable,276,1,2
02/01/2022,Northwest,Confirmed,842,8,10
02/01/2022,Northwest,Probable,356,0,4
02/01/2022,Central,Probable,444,1,1
02/02/2022,Eastern,Probable,268,0,2
02/02/2022,Northwest,Probable,366,2,3
02/02/2022,Northern,Confirmed,643,13,7
02/02/2022,Eastern,Confirmed,529,20,17
02/02/2022,Southwest,Probable,632,1,2
02/02/2022,Central,Confirmed,621,10,15
02/02/2022,Southwest,Confirmed,967,25,16
02/02/2022,Northwest,Confirmed,665,18,11
02/02/2022,Central,Probable,348,1,4
02/02/2022,Northern,Probable,220,0,2
02/03/2022,Northwest,Confirmed,615,7,10
02/03/2022,Eastern,Probable,191,0,0
02/03/2022,Northern,Probable,162,0,0
02/03/2022,Central,Probable,303,1,2
02/03/2022,Northern,Confirmed,601,5,9
02/03/2022,Central,Confirmed,532,11,17
02/03/2022,Southwest,Probable,585,1,5
02/03/2022,Eastern,Confirmed,520,13,19
02/03/2022,Southwest,Confirmed,915,19,15
02/03/2022,Northwest,Probable,337,1,3
02/04/2022,Northern,Confirmed,581,5,9
02/04/2022,Central,Confirmed,432,13,19
02/04/2022,Northern,Probable,126,0,1
02/04/2022,Eastern,Confirmed,452,23,14
02/04/2022,Southwest,Probable,458,2,6
02/04/2022,Central,Probable,299,2,2
02/04/2022,Eastern,Probable,203,1,1
02/04/2022,Northwest,Probable,224,1,3
02/04/2022,Southwest,Confirmed,792,20,17
02/04/2022,Northwest,Confirmed,533,10,18
02/05/2022,Northwest,Confirmed,366,9,10
02/05/2022,Southwest,Probable,290,1,4
02/05/2022,Northern,Confirmed,372,1,10
02/05/2022,Central,Probable,218,0,0
02/05/2022,Eastern,Probable,145,0,2
02/05/2022,Southwest,Confirmed,441,14,16
02/05/2022,Central,Confirmed,309,10,4
02/05/2022,Northwest,Probable,135,1,4
02/05/2022,Northern,Probable,115,0,0
02/05/2022,Eastern,Confirmed,286,7,13
02/06/2022,Northern,Probable,97,0,0
02/06/2022,Central,Probable,202,2,2
02/06/2022,Northern,Confirmed,397,5,10
02/06/2022,Southwest,Probable,338,2,5
02/06/2022,Southwest,Confirmed,482,17,14
02/06/2022,Central,Confirmed,265,7,7
02/06/2022,Northwest,Confirmed,371,15,10
02/06/2022,Northwest,Probable,154,0,1
02/06/2022,Eastern,Probable,115,0,1
02/06/2022,Eastern,Confirmed,232,6,7
02/07/2022,Southwest,Confirmed,878,19,12
02/07/2022,Northern,Probable,206,1,0
02/07/2022,Northwest,Probable,287,0,3
02/07/2022,Central,Probable,310,1,1
02/07/2022,Eastern,Confirmed,397,13,18
02/07/2022,Northern,Confirmed,536,2,6
02/07/2022,Northwest,Confirmed,624,17,11
02/07/2022,Southwest,Probable,716,2,6
02/07/2022,Eastern,Probable,216,2,1
02/07/2022,Central,Confirmed,441,15,7
02/08/2022,Central,Probable,256,1,4
02/08/2022,Northern,Probable,135,0,2
02/08/2022,Southwest,Probable,494,1,5
02/08/2022,Northwest,Confirmed,533,13,10
02/08/2022,Southwest,Confirmed,845,18,11
02/08/2022,Eastern,Probable,147,2,2
02/08/2022,Eastern,Confirmed,295,19,9
02/08/2022,Northern,Confirmed,459,2,8
02/08/2022,Northwest,Probable,198,1,3
02/08/2022,Central,Confirmed,368,7,14
02/09/2022,Southwest,Confirmed,611,20,15
02/09/2022,Central,Probable,185,0,2
02/09/2022,Southwest,Probable,444,1,7
02/09/2022,Eastern,Probable,146,0,0
02/09/2022,Northwest,Confirmed,470,15,8
02/09/2022,Eastern,Confirmed,315,4,17
02/09/2022,Northwest,Probable,192,1,2
02/09/2022,Northern,Probable,131,1,1
02/09/2022,Central,Confirmed,358,10,7
02/09/2022,Northern,Confirmed,431,1,4
02/10/2022,Eastern,Confirmed,249,15,8
02/10/2022,Northwest,Confirmed,431,11,11
02/10/2022,Northwest,Probable,191,1,0
02/10/2022,Southwest,Probable,363,2,2
02/10/2022,Eastern,Probable,124,0,2
02/10/2022,Southwest,Confirmed,597,19,20
02/10/2022,Central,Probable,172,1,2
02/10/2022,Northern,Confirmed,368,3,2
02/10/2022,Central,Confirmed,306,8,10
02/10/2022,Northern,Probable,107,0,0
02/11/2022,Northern,Confirmed,346,0,2
02/11/2022,Central,Confirmed,283,9,12
02/11/2022,Northwest,Confirmed,344,8,7
02/11/2022,Eastern,Probable,98,2,1
02/11/2022,Southwest,Probable,326,1,7
02/11/2022,Northwest,Probable,164,1,2
02/11/2022,Southwest,Confirmed,473,16,12
02/11/2022,Eastern,Confirmed,204,8,12
02/11/2022,Central,Probable,169,0,2
02/11/2022,Northern,Probable,110,0,1
02/12/2022,Southwest,Confirmed,291,20,6
02/12/2022,Eastern,Probable,81,0,0
02/12/2022,Central,Confirmed,162,11,8
02/12/2022,Northwest,Confirmed,247,7,4
02/12/2022,Northern,Confirmed,279,2,3
02/12/2022,Southwest,Probable,202,1,4
02/12/2022,Northern,Probable,74,0,0
02/12/2022,Eastern,Confirmed,157,8,18
02/12/2022,Central,Probable,122,0,1
02/12/2022,Northwest,Probable,95,0,3
02/13/2022,Eastern,Confirmed,133,7,5
02/13/2022,Southwest,Confirmed,266,13,12
02/13/2022,Central,Confirmed,146,6,9
02/13/2022,Eastern,Probable,81,0,1
02/13/2022,Northern,Confirmed,180,2,4
02/13/2022,Northwest,Probable,87,0,1
02/13/2022,Northwest,Confirmed,225,14,4
02/13/2022,Central,Probable,114,1,1
02/13/2022,Northern,Probable,66,0,0
02/13/2022,Southwest,Probable,203,0,4
02/14/2022,Central,Probable,187,1,1
02/14/2022,Northern,Probable,123,1,0
02/14/2022,Northwest,Probable,188,1,1
02/14/2022,Northwest,Confirmed,384,11,7
02/14/2022,Eastern,Confirmed,220,9,10
02/14/2022,Southwest,Confirmed,539,16,13
02/14/2022,Northern,Confirmed,341,2,3
02/14/2022,Southwest,Probable,459,0,6
02/14/2022,Eastern,Probable,117,0,0
02/14/2022,Central,Confirmed,253,9,7
02/15/2022,Northwest,Confirmed,323,12,4
02/15/2022,Central,Probable,122,0,1
02/15/2022,Eastern,Probable,119,0,1
02/15/2022,Northwest,Probable,143,0,0
02/15/2022,Northern,Probable,94,0,0
02/15/2022,Central,Confirmed,192,11,10
02/15/2022,Northern,Confirmed,324,4,3
02/15/2022,Southwest,Probable,295,1,4
02/15/2022,Eastern,Confirmed,178,5,13
02/15/2022,Southwest,Confirmed,458,17,19
02/16/2022,Central,Confirmed,223,3,12
02/16/2022,Northern,Probable,81,0,0
02/16/2022,Central,Probable,129,0,2
02/16/2022,Southwest,Probable,292,0,4
02/16/2022,Eastern,Confirmed,212,4,11
02/16/2022,Northern,Confirmed,338,10,2
02/16/2022,Northwest,Confirmed,287,9,6
02/16/2022,Southwest,Confirmed,384,13,12
02/16/2022,Northwest,Probable,127,0,1
02/16/2022,Eastern,Probable,92,0,3
02/17/2022,Southwest,Confirmed,384,18,8
02/17/2022,Central,Confirmed,189,2,10
02/17/2022,Southwest,Probable,227,1,2
02/17/2022,Northern,Confirmed,273,1,6
02/17/2022,Eastern,Probable,75,0,1
02/17/2022,Eastern,Confirmed,148,6,5
02/17/2022,Northwest,Confirmed,250,13,7
02/17/2022,Northwest,Probable,114,0,1
02/17/2022,Central,Probable,123,1,0
02/17/2022,Northern,Probable,85,0,0
02/18/2022,Northern,Confirmed,238,3,6
02/18/2022,Northwest,Probable,98,0,1
02/18/2022,Southwest,Probable,206,0,2
02/18/2022,Northwest,Confirmed,205,8,3
02/18/2022,Central,Confirmed,180,4,12
02/18/2022,Central,Probable,116,0,1
02/18/2022,Northern,Probable,56,0,2
02/18/2022,Southwest,Confirmed,340,15,10
02/18/2022,Eastern,Confirmed,132,10,14
02/18/2022,Eastern,Probable,68,0,1
02/19/2022,Northwest,Probable,51,0,3
02/19/2022,Northwest,Confirmed,143,5,5
02/19/2022,Eastern,Probable,50,0,0
02/19/2022,Eastern,Confirmed,98,5,11
02/19/2022,Northern,Probable,35,0,2
02/19/2022,Southwest,Confirmed,217,14,6
02/19/2022,Northern,Confirmed,174,2,3
02/19/2022,Central,Confirmed,133,4,9
02/19/2022,Central,Probable,77,0,1
02/19/2022,Southwest,Probable,143,1,3
02/20/2022,Eastern,Confirmed,104,5,4
02/20/2022,Central,Probable,76,0,2
02/20/2022,Southwest,Probable,142,0,2
02/20/2022,Eastern,Probable,45,0,0
02/20/2022,Central,Confirmed,101,5,6
02/20/2022,Northern,Confirmed,165,4,2
02/20/2022,Northern,Probable,41,0,0
02/20/2022,Southwest,Confirmed,204,9,6
02/20/2022,Northwest,Confirmed,129,9,5
02/20/2022,Northwest,Probable,49,0,2
02/21/2022,Northern,Probable,65,0,0
02/21/2022,Northern,Confirmed,195,5,3
02/21/2022,Central,Confirmed,164,4,6
02/21/2022,Southwest,Confirmed,341,14,15
02/21/2022,Northwest,Confirmed,218,7,9
02/21/2022,Eastern,Confirmed,127,6,10
02/21/2022,Central,Probable,96,0,0
02/21/2022,Southwest,Probable,283,1,6
02/21/2022,Northwest,Probable,77,0,2
02/21/2022,Eastern,Probable,64,0,0
02/22/2022,Eastern,Confirmed,141,3,9
02/22/2022,Eastern,Probable,55,0,1
02/22/2022,Northwest,Probable,88,0,1
02/22/2022,Central,Confirmed,140,3,6
02/22/2022,Northern,Confirmed,219,1,9
02/22/2022,Northwest,Confirmed,199,8,6
02/22/2022,Southwest,Probable,207,1,10
02/22/2022,Southwest,Confirmed,305,11,14
02/22/2022,Central,Probable,93,1,0
02/22/2022,Northern,Probable,67,0,0
02/23/2022,Northern,Probable,58,0,0
02/23/2022,Central,Probable,89,0,1
02/23/2022,Northwest,Confirmed,177,4,4
02/23/2022,Central,Confirmed,138,6,6
02/23/2022,Southwest,Confirmed,232,10,15
02/23/2022,Eastern,Probable,43,0,2
02/23/2022,Eastern,Confirmed,94,8,3
02/23/2022,Southwest,Probable,200,0,3
02/23/2022,Northern,Confirmed,197,3,5
02/23/2022,Northwest,Probable,68,2,2
02/24/2022,Northwest,Probable,56,1,0
02/24/2022,Northwest,Confirmed,133,7,5
02/24/2022,Southwest,Probable,156,0,1
02/24/2022,Eastern,Confirmed,61,1,8
02/24/2022,Eastern,Probable,47,0,0
02/24/2022,Northern,Confirmed,191,4,1
02/24/2022,Central,Confirmed,106,4,2
02/24/2022,Central,Probable,69,2,0
02/24/2022,Northern,Probable,66,0,1
02/24/2022,Southwest,Confirmed,218,11,11
02/25/2022,Northwest,Confirmed,126,5,5
02/25/2022,Southwest,Confirmed,181,10,9
02/25/2022,Northwest,Probable,47,0,0
02/25/2022,Central,Confirmed,101,5,3
02/25/2022,Eastern,Probable,32,0,1
02/25/2022,Eastern,Confirmed,67,3,4
02/25/2022,Southwest,Probable,117,1,3
02/25/2022,Northern,Confirmed,162,1,4
02/25/2022,Central,Probable,70,0,0
02/25/2022,Northern,Probable,50,0,0
02/26/2022,Eastern,Probable,23,0,0
02/26/2022,Central,Confirmed,80,3,7
02/26/2022,Northern,Confirmed,105,1,2
02/26/2022,Southwest,Probable,73,0,2
02/26/2022,Eastern,Confirmed,58,2,5
02/26/2022,Northern,Probable,32,0,0
02/26/2022,Northwest,Confirmed,79,3,9
02/26/2022,Northwest,Probable,39,0,1
02/26/2022,Southwest,Confirmed,118,11,4
02/26/2022,Central,Probable,47,0,0
02/27/2022,Northwest,Probable,34,0,0
02/27/2022,Eastern,Confirmed,60,0,1
02/27/2022,Southwest,Confirmed,119,7,8
02/27/2022,Central,Probable,44,0,0
02/27/2022,Central,Confirmed,72,4,5
02/27/2022,Northern,Probable,31,0,0
02/27/2022,Northwest,Confirmed,70,0,7
02/27/2022,Eastern,Probable,25,0,0
02/27/2022,Northern,Confirmed,112,4,2
02/27/2022,Southwest,Probable,73,0,2
02/28/2022,Northwest,Probable,55,0,0
02/28/2022,Northern,Probable,49,0,0
02/28/2022,Eastern,Probable,42,0,1
02/28/2022,Southwest,Probable,173,2,0
02/28/2022,Eastern,Confirmed,74,4,3
02/28/2022,Central,Confirmed,103,2,11
02/28/2022,Northern,Confirmed,198,1,3
02/28/2022,Central,Probable,61,0,1
02/28/2022,Southwest,Confirmed,187,9,4
02/28/2022,Northwest,Confirmed,151,5,4
03/01/2022,Southwest,Probable,90,0,3
03/01/2022,Southwest,Confirmed,159,13,11
03/01/2022,Central,Confirmed,73,2,2
03/01/2022,Northern,Confirmed,144,0,0
03/01/2022,Northern,Probable,49,0,0
03/01/2022,Central,Probable,55,0,0
03/01/2022,Eastern,Probable,21,1,0
03/01/2022,Northwest,Probable,42,0,0
03/01/2022,Eastern,Confirmed,66,4,2
03/01/2022,Northwest,Confirmed,106,4,5
03/02/2022,Northwest,Probable,26,0,0
03/02/2022,Northwest,Confirmed,105,2,2
03/02/2022,Southwest,Probable,73,1,3
03/02/2022,Central,Confirmed,88,2,1
03/02/2022,Northern,Probable,47,0,0
03/02/2022,Central,Probable,38,0,0
03/02/2022,Southwest,Confirmed,171,10,7
03/02/2022,Eastern,Probable,18,0,0
03/02/2022,Northern,Confirmed,155,1,1
03/02/2022,Eastern,Confirmed,47,5,6
03/03/2022,Northern,Probable,40,0,0
03/03/2022,Northwest,Confirmed,99,6,4
03/03/2022,Central,Probable,33,0,0
03/03/2022,Northwest,Probable,42,0,0
03/03/2022,Eastern,Confirmed,63,1,2
03/03/2022,Southwest,Confirmed,106,7,8
03/03/2022,Eastern,Probable,22,0,0
03/03/2022,Southwest,Probable,69,0,3
03/03/2022,Central,Confirmed,59,0,7
03/03/2022,Northern,Confirmed,121,0,0
03/04/2022,Northern,Probable,36,0,1
03/04/2022,Eastern,Confirmed,43,1,5
03/04/2022,Eastern,Probable,27,0,0
03/04/2022,Central,Probable,40,0,3
03/04/2022,Southwest,Confirmed,123,8,3
03/04/2022,Northwest,Probable,36,0,0
03/04/2022,Southwest,Probable,61,0,3
03/04/2022,Northwest,Confirmed,76,3,3
03/04/2022,Central,Confirmed,68,4,6
03/04/2022,Northern,Confirmed,111,2,1
03/05/2022,Central,Confirmed,48,4,5
03/05/2022,Southwest,Probable,50,1,2
03/05/2022,Northern,Probable,30,0,0
03/05/2022,Northern,Confirmed,100,1,1
03/05/2022,Eastern,Confirmed,32,5,1
03/05/2022,Northwest,Probable,32,0,1
03/05/2022,Eastern,Probable,13,0,1
03/05/2022,Northwest,Confirmed,52,3,2
03/05/2022,Central,Probable,27,1,0
03/05/2022,Southwest,Confirmed,60,6,10
03/06/2022,Northwest,Probable,27,0,0
03/06/2022,Eastern,Confirmed,24,4,4
03/06/2022,Southwest,Confirmed,67,7,2
03/06/2022,Eastern,Probable,19,0,1
03/06/2022,Central,Probable,24,0,1
03/06/2022,Southwest,Probable,60,1,3
03/06/2022,Central,Confirmed,41,2,2
03/06/2022,Northern,Probable,41,0,0
03/06/2022,Northern,Confirmed,100,0,0
03/06/2022,Northwest,Confirmed,49,0,3
03/07/2022,Central,Probable,30,1,2
03/07/2022,Northern,Probable,63,0,0
03/07/2022,Northern,Confirmed,148,0,2
03/07/2022,Central,Confirmed,68,2,2
03/07/2022,Eastern,Probable,26,0,2
03/07/2022,Southwest,Probable,102,0,3
03/07/2022,Northwest,Probable,39,1,0
03/07/2022,Eastern,Confirmed,56,2,3
03/07/2022,Southwest,Confirmed,102,8,6
03/07/2022,Northwest,Confirmed,85,3,2
03/08/2022,Southwest,Probable,61,1,3
03/08/2022,Eastern,Confirmed,55,1,4
03/08/2022,Eastern,Probable,17,0,0
03/08/2022,Northern,Confirmed,116,2,1
03/08/2022,Central,Confirmed,47,6,2
03/08/2022,Northwest,Confirmed,57,3,0
03/08/2022,Northern,Probable,42,0,0
03/08/2022,Southwest,Confirmed,78,8,4
03/08/2022,Northwest,Probable,29,0,0
03/08/2022,Central,Probable,24,0,0
03/09/2022,Southwest,Confirmed,105,4,11
03/09/2022,Northwest,Probable,32,0,0
03/09/2022,Eastern,Probable,23,0,2
03/09/2022,Northwest,Confirmed,60,1,0
03/09/2022,Central,Confirmed,51,1,0
03/09/2022,Northern,Confirmed,157,1,0
03/09/2022,Central,Probable,30,0,0
03/09/2022,Southwest,Probable,50,0,1
03/09/2022,Northern,Probable,39,0,0
03/09/2022,Eastern,Confirmed,78,0,4
03/10/2022,Central,Confirmed,49,5,2
03/10/2022,Northwest,Confirmed,56,1,1
03/10/2022,Southwest,Probable,51,1,4
03/10/2022,Eastern,Confirmed,54,0,3
03/10/2022,Northern,Confirmed,126,0,1
03/10/2022,Central,Probable,39,0,1
03/10/2022,Northern,Probable,49,0,0
03/10/2022,Northwest,Probable,29,0,1
